id,article_id,article_published_at,abs_change_1day_after_pct,abs_change_1week_after_pct,consolidated_event_type,consolidated_factor_name,consolidated_event_tags,event_tag_category,factor_category,event_orientation,factor_orientation,evidence_level,evidence_source,market_regime,article_audience_split,event_trigger,market_perception_emotional_profile,market_perception_cognitive_biases,factor_magnitude,factor_movement,causal_certainty,article_source_credibility,market_perception_intensity,market_perception_hope_vs_fear,market_perception_surprise_vs_anticipated,market_perception_consensus_vs_division,market_perception_narrative_strength,ai_assessment_execution_risk,ai_assessment_competitive_risk,ai_assessment_business_impact_likelihood,ai_assessment_timeline_realism,ai_assessment_fundamental_strength,perception_gap_optimism_bias,perception_gap_risk_awareness,perception_gap_correction_potential,regime_alignment,reframing_potential,narrative_disruption,logical_directness,market_consensus_on_causality,article_author_credibility,article_publisher_credibility,article_time_lag_days,factor_effect_horizon_days,factor_about_time_days,event_tags
5e60cb7a-d876-425b-8aa7-bc28bb2dd429,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,product_launch,production_capacity,,,Operational Metrics,reflective,reflective,implied,article_text,sideways,retail,media_report,"['concern', 'skepticism']",['confirmation_bias'],0.008,-1,0.8,0.1,0.5,-0.1,-0.2,0.1,0.4,0.2,0.5,0.75,0.8,0.8,-0.15,0.65,0.55,0.0,0.5,0.3,0.7,0.7,0.1,0.3,,180,90,"['smartphone', 'product_pricing', 'product_features']"
e34de556-a42d-4e2c-b750-0bcc7c1db5d9,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,product_launch,market_perception,,,Market Sentiment,reflective,reflective,implied,article_text,sideways,retail,media_report,"['skepticism', 'concern']",['confirmation_bias'],0.008,-1,0.8,0.1,0.5,-0.1,,0.5,0.5,0.2,0.5,0.7,0.7,0.8,-0.1,,0.3,0.1,0.6,0.3,0.7,0.7,0.1,0.3,,180,60,"['smartphone', 'product_pricing', 'product_features']"
e14d414a-cd3a-4d70-8c6c-91e3afa3ed1d,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,product_launch,competitive_pressure,,,Strategic Factors,reflective,reflective,explicit,article_text,sideways,retail,media_report,"['skepticism', 'concern']",['availability_heuristic'],0.005,-1,0.9,0.1,0.5,-0.1,-0.1,0.3,0.4,0.1,0.4,0.7,0.8,0.85,-0.1,0.6,0.5,0.0,0.6,0.4,0.9,0.8,0.1,0.3,,90,30,"['smartphone', 'product_pricing', 'product_features']"
78b5b3b8-7b3a-4a25-b573-d6485886d7ee,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,market_update,market_perception,,,Market Sentiment,reflective,reflective,explicit,article_text,sideways,retail,media_report,"['concern', 'skepticism', 'interest']","['confirmation_bias', 'recency_bias']",0.01,-1,1.0,0.1,0.7,-0.3,0.1,0.6,0.7,0.1,0.3,0.8,0.9,0.9,-0.2,0.7,0.6,0.1,0.7,0.4,1.0,0.9,0.1,0.3,,30,0,"['camera', 'display', 'charging']"
faf62af1-ef70-4712-9d4e-d11e7ddbbb86,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,product_launch,revenue_growth_rate,,,Financial Performance,reflective,reflective,implied,model_inference,sideways,retail,media_report,['concern'],['loss_aversion'],0.01,-1,0.7,0.1,0.4,-0.1,-0.1,0.2,0.3,0.2,0.4,0.7,0.8,0.75,-0.1,0.6,0.5,0.0,0.4,0.3,0.7,0.7,0.1,0.3,,365,180,"['smartphone', 'product_pricing', 'product_features']"
a2f3f63f-8ecd-4d10-86ff-1398d897402a,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,product_launch,competitive_pressure,,,Strategic Factors,reflective,reflective,explicit,article_text,sideways,retail,media_report,"['skepticism', 'concern']",['availability_heuristic'],0.005,-1,0.9,0.1,0.5,-0.1,,0.3,0.4,0.1,0.2,0.8,0.9,0.9,-0.1,0.8,0.4,0.1,0.6,0.4,0.8,0.8,0.1,0.3,,90,30,"['smartphone', 'product_pricing', 'product_features']"
b213ce7d-7af2-4aca-a8a9-d373d6cc5554,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,product_launch,production_capacity,,,Operational Metrics,reflective,reflective,implied,model_inference,sideways,retail,media_report,['indifference'],['recency_bias'],0.008,-1,0.7,0.1,0.4,,-0.1,0.2,0.3,0.3,0.5,0.6,0.7,0.7,,0.6,0.4,0.1,0.5,0.3,0.7,0.6,0.1,0.3,,180,90,"['smartphone', 'product_pricing', 'product_features']"
46181bbf-36e4-42ab-aa67-3473749670db,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,market_update,customer_sentiment,,,Customer Dynamics,reflective,reflective,implied,article_text,sideways,retail,media_report,"['concern', 'skepticism']",['availability_heuristic'],0.01,-1,0.8,0.1,0.5,-0.1,,0.6,0.5,0.1,0.4,0.85,0.8,0.85,-0.2,0.6,0.5,0.1,0.5,0.4,0.8,0.8,0.1,0.3,,90,30,"['camera', 'display', 'charging']"
c5881b0a-ba46-4b05-9ce7-ddae2b74ebf2,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,product_launch,revenue_growth_rate,,,Financial Performance,reflective,reflective,model,model_inference,sideways,retail,media_report,['interest'],['optimism_bias'],0.01,1,0.6,0.1,0.3,0.1,-0.1,0.1,0.3,0.4,0.5,0.5,0.7,0.6,0.2,0.5,0.4,0.1,0.5,0.2,0.6,0.5,0.1,0.3,,365,180,"['smartphone', 'product_pricing', 'product_features']"
bc063a47-7f6d-4c5f-8848-074c58f3df35,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,product_launch,revenue_growth_rate,,,Financial Performance,reflective,reflective,model,model_inference,sideways,retail,media_report,['interest'],['optimism_bias'],0.01,1,0.6,0.1,0.3,0.1,-0.1,0.1,0.3,0.4,0.5,0.5,0.7,0.6,0.2,0.5,0.4,0.1,0.5,0.2,0.6,0.5,0.1,0.3,,365,180,"['smartphone', 'product_pricing', 'product_features']"
37989422-c531-47de-94fe-9961173d1548,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,product_launch,revenue_growth_rate,,,Financial Performance,reflective,reflective,implied,model_inference,sideways,retail,media_report,['concern'],['loss_aversion'],0.01,-1,0.7,0.1,0.4,-0.1,-0.1,0.2,0.3,0.2,0.4,0.7,0.8,0.75,-0.1,0.6,0.5,0.0,0.4,0.3,0.7,0.7,0.1,0.3,,365,180,"['smartphone', 'product_pricing', 'product_features']"
356a2e33-7b62-40a8-a790-65e570acda80,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,market_update,revenue_growth_rate,,,Financial Performance,reflective,predictive,model,model_inference,sideways,retail,media_report,['concern'],['loss_aversion'],0.015,-1,0.7,0.1,0.5,-0.2,-0.1,0.5,0.5,0.2,0.4,0.7,0.8,0.8,-0.1,0.6,0.5,-0.1,0.3,0.4,0.7,0.7,0.1,0.3,,365,90,"['camera', 'display', 'charging']"
96679347-3401-4425-a6ed-749407865b8f,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,market_update,production_capacity,,,Operational Metrics,reflective,predictive,implied,article_text,sideways,retail,media_report,"['concern', 'skepticism']",['confirmation_bias'],0.02,-1,0.7,0.1,0.6,-0.3,-0.2,0.5,0.5,0.3,0.5,0.7,0.7,0.7,-0.2,0.6,0.5,-0.2,0.4,0.5,0.7,0.7,0.1,0.3,,180,60,"['camera', 'display', 'charging']"
d5a7583c-365a-4d6a-85dc-5f8d7f060b33,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,market_update,market_perception,,,Market Sentiment,reflective,reflective,explicit,article_text,sideways,retail,media_report,"['concern', 'skepticism', 'interest']","['confirmation_bias', 'recency_bias']",0.0,-1,1.0,0.1,0.6,-0.3,-0.2,0.5,0.5,0.1,0.3,0.9,0.9,0.9,-0.2,0.7,0.6,0.0,0.7,0.3,1.0,0.9,0.1,0.3,,0,0,"['camera', 'display', 'charging']"
c241c740-abf9-48ad-a254-4c5d4dcb22b9,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,product_launch,product_innovation_rate,,,Strategic Factors,reflective,reflective,explicit,article_text,sideways,retail,media_report,"['interest', 'skepticism']","['confirmation_bias', 'recency_bias']",0.01,1,1.0,0.1,0.6,0.1,-0.1,0.2,0.5,0.1,0.3,0.7,0.8,0.9,0.2,0.7,0.5,0.1,0.7,0.3,1.0,1.0,0.1,0.3,,365,0,"['smartphone', 'product_pricing', 'product_features']"
cf893035-0622-4065-be7e-01b8e44997e2,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,market_update,market_perception,,,Market Sentiment,reflective,reflective,explicit,article_text,sideways,retail,media_report,"['concern', 'skepticism', 'interest']","['confirmation_bias', 'recency_bias']",0.01,-1,1.0,0.1,0.6,-0.2,0.1,0.7,0.6,0.1,0.3,0.9,0.9,0.9,-0.3,0.7,0.6,0.1,0.7,0.3,1.0,0.9,0.1,0.3,,30,0,"['camera', 'display', 'charging']"
166077b3-e344-4a66-8b1c-ba4181e59939,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,product_launch,product_innovation_rate,,,Strategic Factors,reflective,reflective,explicit,article_text,sideways,retail,media_report,"['interest', 'skepticism']","['confirmation_bias', 'recency_bias']",0.01,1,1.0,0.1,0.6,,-0.2,0.2,0.5,0.1,0.3,0.8,0.9,0.9,-0.2,0.7,0.6,0.1,0.7,0.3,1.0,1.0,0.1,0.3,,365,0,"['smartphone', 'product_pricing', 'product_features']"
4dfcc879-7dc7-4b00-afda-2ce229783f9a,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,product_launch,competitive_pressure,,,Strategic Factors,reflective,reflective,explicit,article_text,sideways,retail,media_report,"['skepticism', 'concern']",['availability_heuristic'],0.005,-1,0.9,0.1,0.5,-0.1,,0.3,0.4,0.1,0.2,0.8,0.9,0.9,-0.1,0.8,0.4,0.1,0.6,0.4,0.8,0.8,0.1,0.3,,90,30,"['smartphone', 'product_pricing', 'product_features']"
40492b4a-b6be-4c4c-82be-be1c9aa709a7,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,market_update,revenue_growth_rate,,,Financial Performance,reflective,reflective,model,model_inference,sideways,retail,media_report,['concern'],['anchoring_bias'],0.015,-1,0.7,0.1,0.4,-0.2,-0.1,0.6,0.5,0.3,0.5,0.75,0.7,0.8,-0.25,0.6,0.5,0.1,0.3,0.4,0.7,0.7,0.1,0.3,,365,180,"['camera', 'display', 'charging']"
810bdca0-4181-4c60-b8e4-23924a564ef0,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,product_launch,production_capacity,,,Operational Metrics,reflective,reflective,implied,article_text,sideways,retail,media_report,"['concern', 'skepticism']",['confirmation_bias'],0.008,-1,0.8,0.1,0.5,-0.1,-0.2,0.1,0.4,0.2,0.5,0.75,0.8,0.8,-0.15,0.65,0.55,0.0,0.5,0.3,0.7,0.7,0.1,0.3,,180,90,"['smartphone', 'product_pricing', 'product_features']"
d8142b1e-ae46-4797-82ae-8b1ae3872b6e,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,market_update,revenue_growth_rate,,,Financial Performance,reflective,predictive,model,model_inference,sideways,retail,media_report,['concern'],['loss_aversion'],0.015,-1,0.7,0.1,0.5,-0.2,-0.1,0.5,0.5,0.2,0.4,0.7,0.8,0.8,-0.1,0.6,0.5,-0.1,0.3,0.4,0.7,0.7,0.1,0.3,,365,90,"['camera', 'display', 'charging']"
4b318c79-921b-4973-b8b5-294434f6215c,99be54a4-47a7-4c6b-98f5-302b6e9d2317,2025-02-25T17:00:18+00:00,-2.441175291618232,-4.216939912614747,product_launch,product_innovation_rate,,,Strategic Factors,reflective,reflective,explicit,article_text,sideways,retail,media_report,"['interest', 'skepticism']","['confirmation_bias', 'recency_bias']",0.01,1,1.0,0.1,0.6,0.1,-0.1,0.2,0.5,0.1,0.3,0.7,0.8,0.9,0.2,0.7,0.5,0.1,0.7,0.3,1.0,1.0,0.1,0.3,,365,0,"['smartphone', 'product_pricing', 'product_features']"
c66b2db8-4708-4cbd-aef1-d52c1868afc2,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,geopolitical_risk,,,External Factors,reflective,reflective,explicit,article_text,sideways,both,media_report,"['interest', 'confidence', 'skepticism']","['confirmation_bias', 'optimism_bias']",0.0,0,1.0,0.7,0.6,0.1,-0.2,0.3,0.6,0.1,0.3,0.9,0.8,0.8,0.2,0.7,0.5,0.2,0.7,0.3,1.0,0.9,0.3,0.7,,0,0,"['diversity_policy', 'shareholder_vote', 'corporate_governance']"
2d3785db-da22-4644-8416-129869493286,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,product_quality_index,,,Operational Metrics,reflective,predictive,implied,article_text,sideways,both,media_report,"['optimism', 'interest']",['optimism_bias'],0.02,1,0.7,0.7,0.4,0.3,,0.3,0.6,0.3,0.5,0.75,0.6,0.75,0.15,0.5,0.3,0.3,0.5,0.3,0.7,0.65,0.3,0.7,,180,90,"['diversity_policy', 'shareholder_vote', 'corporate_governance']"
3825ebeb-bc2e-4c5c-a919-b725a057d8e4,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,brand_value,,,Market Position,reflective,predictive,implied,article_text,sideways,both,media_report,"['optimism', 'confidence']",['confirmation_bias'],0.01,1,0.8,0.7,0.5,0.2,-0.1,0.3,0.6,0.2,0.4,0.7,0.8,0.7,0.1,0.3,0.2,0.2,0.6,0.2,0.8,0.7,0.3,0.7,,90,30,"['public_statement', 'DEI_policies', 'reputation_management']"
46ae7a97-cd4a-4591-9e69-577c7ca940cc,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,customer_retention_rate,,,Customer Dynamics,reflective,predictive,implied,article_text,sideways,both,media_report,"['confidence', 'interest']",['optimism_bias'],0.01,1,0.7,0.7,0.4,0.1,-0.1,0.1,0.4,0.3,0.5,0.5,0.6,0.6,0.2,0.3,0.3,0.1,0.4,0.1,0.7,0.6,0.3,0.7,,120,60,"['public_statement', 'DEI_policies', 'reputation_management']"
b0978fd5-9fc6-400e-825e-ac9faeaf2464,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,market_perception,,,Market Sentiment,reflective,reflective,explicit,article_text,sideways,both,media_report,"['confidence', 'interest', 'uncertainty']","['confirmation_bias', 'optimism_bias']",0.01,1,0.95,0.7,0.6,0.1,-0.1,0.2,0.6,0.1,0.3,0.7,0.8,0.8,0.1,0.3,0.2,0.1,0.7,0.3,0.9,0.8,0.3,0.7,,30,0,"['public_statement', 'DEI_policies', 'reputation_management']"
53431799-b30e-4ba0-8275-e0d7715964bc,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,revenue_growth_rate,,,Financial Performance,reflective,predictive,implied,model_inference,sideways,both,media_report,['interest'],['confirmation_bias'],0.02,1,0.6,0.7,0.3,0.2,-0.1,0.2,0.5,0.4,0.6,0.6,0.6,0.7,0.1,0.5,0.4,0.2,0.5,0.2,0.6,0.6,0.3,0.7,,365,180,"['diversity_policy', 'shareholder_vote', 'corporate_governance']"
64db061b-4834-4708-95c3-3bf0e1ebd9ba,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,customer_retention_rate,,,Customer Dynamics,reflective,predictive,implied,article_text,sideways,both,media_report,"['interest', 'confidence']",['optimism_bias'],0.01,1,0.7,0.7,0.4,0.1,-0.1,0.2,0.5,0.3,0.5,0.6,0.7,0.6,0.2,0.3,0.3,0.1,0.5,0.2,0.7,0.6,0.3,0.7,,120,60,"['public_statement', 'DEI_policies', 'reputation_management']"
f15569bc-fc07-49d5-97fc-7c8ff495b7d3,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,revenue_growth_rate,,,Financial Performance,reflective,predictive,model,model_inference,sideways,both,media_report,['interest'],['optimism_bias'],0.03,1,0.6,0.7,0.3,0.1,,0.4,0.4,0.4,0.5,0.6,0.6,0.6,0.2,0.5,0.4,0.1,0.3,0.2,0.6,0.5,0.3,0.7,,365,180,"['diversity_policy', 'shareholder_vote', 'corporate_governance']"
7db66f84-22fc-4266-a7d2-7e2710b49ac3,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,innovation_pipeline_strength,,,Strategic Factors,reflective,predictive,implied,article_text,sideways,both,media_report,"['interest', 'optimism']",['confirmation_bias'],0.02,1,0.7,0.7,0.4,0.2,-0.1,0.5,0.5,0.3,0.4,0.7,0.7,0.7,0.1,0.6,0.3,0.1,0.4,0.3,0.7,0.6,0.3,0.7,,180,90,"['diversity_policy', 'shareholder_vote', 'corporate_governance']"
060f19ab-5022-4ce8-b99c-3500251b139e,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,revenue_growth_rate,,,Financial Performance,reflective,predictive,implied,model_inference,sideways,both,media_report,"['interest', 'confidence']",['confirmation_bias'],0.03,1,0.65,0.7,0.3,0.2,-0.1,0.4,0.5,0.4,0.5,0.6,0.6,0.7,0.1,0.5,0.3,0.2,0.4,0.2,0.6,0.6,0.3,0.7,,365,180,"['diversity_policy', 'shareholder_vote', 'corporate_governance']"
021d8f47-d9cd-4252-b8e4-073c19772a7b,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,market_perception,,,Market Sentiment,reflective,predictive,explicit,article_text,sideways,both,media_report,"['optimism', 'confidence']",['optimism_bias'],0.01,1,0.85,0.7,0.5,0.2,-0.1,0.4,0.6,0.2,0.3,0.8,0.8,0.85,0.15,0.7,0.4,0.3,0.6,0.3,0.8,0.75,0.3,0.7,,90,30,"['diversity_policy', 'shareholder_vote', 'corporate_governance']"
7986342e-09f5-421c-9433-d665f906cc66,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,market_perception,,,Market Sentiment,reflective,reflective,explicit,article_text,sideways,both,media_report,"['confidence', 'interest', 'uncertainty']","['confirmation_bias', 'optimism_bias']",0.0,1,1.0,0.7,0.6,0.2,-0.1,0.2,0.6,0.1,0.2,0.9,0.9,0.8,0.1,0.8,0.2,0.1,0.7,0.3,1.0,0.9,0.3,0.7,,0,0,"['public_statement', 'DEI_policies', 'reputation_management']"
250b5dd7-b7ae-4684-a0cc-f383f6522bb6,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,brand_value,,,Market Position,reflective,predictive,implied,article_text,sideways,both,media_report,"['optimism', 'confidence']",['confirmation_bias'],0.01,1,0.8,0.7,0.5,0.3,,0.3,0.5,0.2,0.3,0.8,0.8,0.7,0.1,0.7,0.3,0.2,0.6,0.2,0.8,0.7,0.3,0.7,,90,30,"['public_statement', 'DEI_policies', 'reputation_management']"
fa574800-4cce-4780-a972-2399f9c01756,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,brand_value,,,Market Position,reflective,predictive,implied,article_text,sideways,both,media_report,"['optimism', 'interest']",['confirmation_bias'],0.01,1,0.8,0.7,0.5,0.2,,0.3,0.5,0.2,0.3,0.6,0.7,0.7,0.1,0.6,0.4,0.2,0.6,0.2,0.8,0.7,0.3,0.7,,90,30,"['public_statement', 'DEI_policies', 'reputation_management']"
55393cb0-de3a-4bbc-a7f0-4b613b179b5e,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,market_perception,,,Market Sentiment,reflective,reflective,explicit,article_text,sideways,both,media_report,"['confidence', 'interest', 'uncertainty']","['confirmation_bias', 'optimism_bias']",0.0,1,1.0,0.7,0.6,0.1,-0.1,0.2,0.6,0.1,0.2,0.7,0.8,0.8,0.1,0.7,0.3,0.1,0.7,0.3,1.0,0.9,0.3,0.7,,0,0,"['public_statement', 'DEI_policies', 'reputation_management']"
fd64b3f4-d321-428b-aa7a-14292a44c3d4,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,customer_retention_rate,,,Customer Dynamics,reflective,predictive,implied,model_inference,sideways,both,media_report,"['interest', 'confidence']",['optimism_bias'],0.01,1,0.7,0.7,0.4,0.1,-0.1,0.1,0.4,0.3,0.4,0.5,0.6,0.6,0.2,0.5,0.3,0.1,0.5,0.2,0.7,0.6,0.3,0.7,,120,60,"['public_statement', 'DEI_policies', 'reputation_management']"
783cc005-c8e1-4cfc-b076-e03a6a3c5d40,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,revenue_growth_rate,,,Financial Performance,reflective,predictive,implied,model_inference,sideways,both,media_report,['interest'],['confirmation_bias'],0.02,1,0.6,0.7,0.3,0.2,-0.1,0.2,0.5,0.4,0.6,0.6,0.6,0.7,0.1,0.5,0.4,0.2,0.5,0.2,0.6,0.6,0.3,0.7,,365,180,"['diversity_policy', 'shareholder_vote', 'corporate_governance']"
d3c209f3-c039-4583-906f-9a425372f667,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,customer_retention_rate,,,Customer Dynamics,reflective,predictive,implied,article_text,sideways,both,media_report,"['interest', 'confidence']",['optimism_bias'],0.01,1,0.7,0.7,0.4,0.2,-0.1,0.1,0.4,0.3,0.4,0.7,0.7,0.6,0.2,0.6,0.4,0.1,0.5,0.1,0.7,0.6,0.3,0.7,,120,60,"['public_statement', 'DEI_policies', 'reputation_management']"
9cd3ac40-9e6a-4803-82e5-0dfa742bedde,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,innovation_pipeline_strength,,,Strategic Factors,reflective,predictive,implied,article_text,sideways,both,media_report,"['optimism', 'interest']","['optimism_bias', 'confirmation_bias']",0.02,1,0.75,0.7,0.4,0.3,0.1,0.5,0.6,0.3,0.4,0.75,0.7,0.75,0.15,0.6,0.25,0.3,0.5,0.3,0.7,0.7,0.3,0.7,,180,90,"['diversity_policy', 'shareholder_vote', 'corporate_governance']"
5cb30aee-bd17-4a64-b40d-bfb8d1d15a9c,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,market_perception,,,Market Sentiment,reflective,predictive,implied,article_text,sideways,both,media_report,"['optimism', 'confidence']",['confirmation_bias'],0.01,1,0.8,0.7,0.5,0.3,,0.6,0.5,0.2,0.3,0.8,0.8,0.7,0.1,0.7,0.3,0.2,0.5,0.2,0.8,0.7,0.3,0.7,,90,30,"['diversity_policy', 'shareholder_vote', 'corporate_governance']"
4f26eafb-ac5f-4b13-94dd-dbe1242288a5,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,product_quality_index,,,Operational Metrics,reflective,predictive,implied,article_text,sideways,both,media_report,"['interest', 'optimism']",['confirmation_bias'],0.02,1,0.75,0.7,0.4,0.3,,0.3,0.5,0.3,0.4,0.7,0.7,0.75,0.1,0.6,0.3,0.3,0.5,0.3,0.7,0.7,0.3,0.7,,180,90,"['diversity_policy', 'shareholder_vote', 'corporate_governance']"
a181ebb9-08c7-475b-81ee-b9e51ffeff67,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,geopolitical_risk,,,External Factors,reflective,reflective,explicit,article_text,sideways,both,media_report,"['interest', 'confidence', 'anticipation']","['confirmation_bias', 'optimism_bias']",0.0,1,1.0,0.7,0.6,0.2,-0.2,0.7,0.6,0.1,0.2,0.9,0.9,0.8,0.1,0.8,0.2,0.1,0.7,0.3,1.0,0.9,0.3,0.7,,0,0,"['diversity_policy', 'shareholder_vote', 'corporate_governance']"
f1440223-0cc7-49e9-9753-3f33eb309ba8,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,revenue_growth_rate,,,Financial Performance,reflective,predictive,model,model_inference,sideways,both,media_report,['optimism'],['confirmation_bias'],0.02,1,0.6,0.7,0.3,0.1,,0.1,0.4,0.4,0.6,0.5,0.6,0.5,0.3,0.4,0.4,0.1,0.4,0.1,0.6,0.5,0.3,0.7,,180,90,"['public_statement', 'DEI_policies', 'reputation_management']"
eef1c98b-3357-41e2-805d-3a7827ae8442,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,revenue_growth_rate,,,Financial Performance,reflective,predictive,model,model_inference,sideways,both,media_report,['interest'],['recency_bias'],0.02,1,0.6,0.7,0.3,0.1,-0.2,,0.3,0.4,0.5,0.6,0.6,0.5,0.1,0.5,0.3,0.1,0.4,0.1,0.6,0.5,0.3,0.7,,180,90,"['public_statement', 'DEI_policies', 'reputation_management']"
6143f3b2-c97f-43f4-8197-907953a85f99,a2d546f8-a407-40b4-86be-845a3220c22a,2025-02-25T17:47:35+00:00,-2.627488581865941,-4.500501146541206,market_update,market_perception,,,Market Sentiment,reflective,reflective,explicit,article_text,sideways,both,media_report,"['confidence', 'interest', 'uncertainty']","['confirmation_bias', 'optimism_bias']",0.01,1,0.95,0.7,0.6,0.1,-0.1,0.2,0.6,0.1,0.3,0.7,0.8,0.8,0.1,0.3,0.2,0.1,0.7,0.3,0.9,0.8,0.3,0.7,,30,0,"['public_statement', 'DEI_policies', 'reputation_management']"
